,Algorithm,CandidatesNum,PopulationSize,Alpha,IterationNumber,Result
9986,5,35,35,0.15,35,5.0
9987,5,35,35,0.15,40,5.6
9988,5,35,35,0.15,45,4.6
9989,5,35,35,0.15,50,4.4
9990,5,35,35,0.2,5,8.4
9991,5,35,35,0.2,10,8.4
9992,5,35,35,0.2,15,7.4
9993,5,35,35,0.2,20,6.4
9994,5,35,35,0.2,25,6.4
9995,5,35,35,0.2,30,5.8
9996,5,35,35,0.2,35,5.2
9997,5,35,35,0.2,40,5.4
9998,5,35,35,0.2,45,4.8
9999,5,35,35,0.2,50,5.0
10000,5,35,35,0.25,5,9.2
10001,5,35,35,0.25,10,8.2
10002,5,35,35,0.25,15,7.2
10003,5,35,35,0.25,20,6.8
10004,5,35,35,0.25,25,6.6
10005,5,35,35,0.25,30,6.4
10006,5,35,35,0.25,35,6.4
10007,5,35,35,0.25,40,6.4
10008,5,35,35,0.25,45,6.6
10009,5,35,35,0.25,50,6.2
10010,5,35,35,0.3,5,9.4
10011,5,35,35,0.3,10,8.8
10012,5,35,35,0.3,15,8.4
10013,5,35,35,0.3,20,6.8
10014,5,35,35,0.3,25,7.2
10015,5,35,35,0.3,30,7.0
10016,5,35,35,0.3,35,7.0
10017,5,35,35,0.3,40,7.4
10018,5,35,35,0.3,45,7.4
10019,5,35,35,0.3,50,6.8
10020,5,35,40,0.05,5,7.4
10021,5,35,40,0.05,10,5.2
10022,5,35,40,0.05,15,5.0
10023,5,35,40,0.05,20,4.4
10024,5,35,40,0.05,25,4.2
10025,5,35,40,0.05,30,4.6
10026,5,35,40,0.05,35,4.6
10027,5,35,40,0.05,40,4.8
10028,5,35,40,0.05,45,4.4
10029,5,35,40,0.05,50,4.2
10030,5,35,40,0.1,5,8.4
10031,5,35,40,0.1,10,6.2
10032,5,35,40,0.1,15,5.6
10033,5,35,40,0.1,20,5.0
10034,5,35,40,0.1,25,5.2
10035,5,35,40,0.1,30,4.6
10036,5,35,40,0.1,35,4.4
10037,5,35,40,0.1,40,4.8
10038,5,35,40,0.1,45,4.4
10039,5,35,40,0.1,50,4.4
10040,5,35,40,0.15,5,8.4
10041,5,35,40,0.15,10,7.2
10042,5,35,40,0.15,15,6.0
10043,5,35,40,0.15,20,5.2
10044,5,35,40,0.15,25,5.4
10045,5,35,40,0.15,30,4.6
10046,5,35,40,0.15,35,4.6
10047,5,35,40,0.15,40,4.8
10048,5,35,40,0.15,45,4.6
10049,5,35,40,0.15,50,5.0
10050,5,35,40,0.2,5,8.6
10051,5,35,40,0.2,10,7.6
10052,5,35,40,0.2,15,6.6
10053,5,35,40,0.2,20,6.2
10054,5,35,40,0.2,25,6.2
10055,5,35,40,0.2,30,5.8
10056,5,35,40,0.2,35,5.8
10057,5,35,40,0.2,40,5.2
10058,5,35,40,0.2,45,5.6
10059,5,35,40,0.2,50,5.2
10060,5,35,40,0.25,5,9.2
10061,5,35,40,0.25,10,8.4
10062,5,35,40,0.25,15,7.4
10063,5,35,40,0.25,20,6.6
10064,5,35,40,0.25,25,6.6
10065,5,35,40,0.25,30,6.6
10066,5,35,40,0.25,35,6.6
10067,5,35,40,0.25,40,5.6
10068,5,35,40,0.25,45,5.8
10069,5,35,40,0.25,50,6.2
10070,5,35,40,0.3,5,8.8
10071,5,35,40,0.3,10,9.4
10072,5,35,40,0.3,15,8.0
10073,5,35,40,0.3,20,7.6
10074,5,35,40,0.3,25,7.4
10075,5,35,40,0.3,30,7.4
10076,5,35,40,0.3,35,6.8
10077,5,35,40,0.3,40,7.4
10078,5,35,40,0.3,45,6.6
10079,5,35,40,0.3,50,6.2
10080,5,35,45,0.05,5,7.8
10081,5,35,45,0.05,10,5.4
10082,5,35,45,0.05,15,4.0
10083,5,35,45,0.05,20,4.2
10084,5,35,45,0.05,25,4.2
10085,5,35,45,0.05,30,4.2
10086,5,35,45,0.05,35,4.0
10087,5,35,45,0.05,40,4.2
10088,5,35,45,0.05,45,4.2
10089,5,35,45,0.05,50,4.0
10090,5,35,45,0.1,5,7.8
10091,5,35,45,0.1,10,5.6
10092,5,35,45,0.1,15,5.2
10093,5,35,45,0.1,20,5.0
10094,5,35,45,0.1,25,4.4
10095,5,35,45,0.1,30,4.2
10096,5,35,45,0.1,35,4.8
10097,5,35,45,0.1,40,4.0
10098,5,35,45,0.1,45,4.2
10099,5,35,45,0.1,50,4.6
10100,5,35,45,0.15,5,8.6
10101,5,35,45,0.15,10,6.0
10102,5,35,45,0.15,15,6.0
10103,5,35,45,0.15,20,5.8
10104,5,35,45,0.15,25,5.0
10105,5,35,45,0.15,30,5.2
10106,5,35,45,0.15,35,4.8
10107,5,35,45,0.15,40,4.8
10108,5,35,45,0.15,45,5.0
10109,5,35,45,0.15,50,5.0
10110,5,35,45,0.2,5,8.2
10111,5,35,45,0.2,10,7.0
10112,5,35,45,0.2,15,7.0
10113,5,35,45,0.2,20,6.2
10114,5,35,45,0.2,25,6.2
10115,5,35,45,0.2,30,6.0
10116,5,35,45,0.2,35,5.8
10117,5,35,45,0.2,40,5.6
10118,5,35,45,0.2,45,5.0
10119,5,35,45,0.2,50,5.2
10120,5,35,45,0.25,5,8.2
10121,5,35,45,0.25,10,8.6
10122,5,35,45,0.25,15,7.6
10123,5,35,45,0.25,20,7.2
10124,5,35,45,0.25,25,7.0
10125,5,35,45,0.25,30,6.0
10126,5,35,45,0.25,35,6.8
10127,5,35,45,0.25,40,6.8
10128,5,35,45,0.25,45,6.0
10129,5,35,45,0.25,50,5.4
10130,5,35,45,0.3,5,9.6
10131,5,35,45,0.3,10,8.4
10132,5,35,45,0.3,15,7.6
10133,5,35,45,0.3,20,7.4
10134,5,35,45,0.3,25,7.8
10135,5,35,45,0.3,30,6.6
10136,5,35,45,0.3,35,7.4
10137,5,35,45,0.3,40,6.4
10138,5,35,45,0.3,45,6.8
10139,5,35,45,0.3,50,6.8
10140,5,35,50,0.05,5,7.0
10141,5,35,50,0.05,10,5.8
10142,5,35,50,0.05,15,4.6
10143,5,35,50,0.05,20,4.6
10144,5,35,50,0.05,25,4.6
10145,5,35,50,0.05,30,4.4
10146,5,35,50,0.05,35,4.2
10147,5,35,50,0.05,40,4.0
10148,5,35,50,0.05,45,4.4
10149,5,35,50,0.05,50,4.6
10150,5,35,50,0.1,5,8.4
10151,5,35,50,0.1,10,6.0
10152,5,35,50,0.1,15,5.4
10153,5,35,50,0.1,20,4.6
10154,5,35,50,0.1,25,5.2
10155,5,35,50,0.1,30,4.4
10156,5,35,50,0.1,35,4.2
10157,5,35,50,0.1,40,4.2
10158,5,35,50,0.1,45,4.6
10159,5,35,50,0.1,50,4.6
10160,5,35,50,0.15,5,8.4
10161,5,35,50,0.15,10,6.4
10162,5,35,50,0.15,15,5.8
10163,5,35,50,0.15,20,5.6
10164,5,35,50,0.15,25,5.0
10165,5,35,50,0.15,30,5.0
10166,5,35,50,0.15,35,4.6
10167,5,35,50,0.15,40,5.2
10168,5,35,50,0.15,45,4.6
10169,5,35,50,0.15,50,4.4
10170,5,35,50,0.2,5,8.8
10171,5,35,50,0.2,10,7.8
10172,5,35,50,0.2,15,6.6
10173,5,35,50,0.2,20,6.6
10174,5,35,50,0.2,25,6.0
10175,5,35,50,0.2,30,5.8
10176,5,35,50,0.2,35,4.8
10177,5,35,50,0.2,40,5.4
10178,5,35,50,0.2,45,5.6
10179,5,35,50,0.2,50,5.6
10180,5,35,50,0.25,5,9.4
10181,5,35,50,0.25,10,8.2
10182,5,35,50,0.25,15,6.8
10183,5,35,50,0.25,20,7.2
10184,5,35,50,0.25,25,6.6
10185,5,35,50,0.25,30,6.8
10186,5,35,50,0.25,35,6.0
10187,5,35,50,0.25,40,5.8
10188,5,35,50,0.25,45,5.8
10189,5,35,50,0.25,50,5.8
10190,5,35,50,0.3,5,8.8
10191,5,35,50,0.3,10,8.4
10192,5,35,50,0.3,15,8.6
10193,5,35,50,0.3,20,7.4
10194,5,35,50,0.3,25,7.4
10195,5,35,50,0.3,30,7.4
10196,5,35,50,0.3,35,7.4
10197,5,35,50,0.3,40,6.4
10198,5,35,50,0.3,45,6.4
10199,5,35,50,0.3,50,6.0
10200,5,40,5,0.05,5,12.6
10201,5,40,5,0.05,10,11.4
10202,5,40,5,0.05,15,9.8
10203,5,40,5,0.05,20,8.6
10204,5,40,5,0.05,25,7.6
10205,5,40,5,0.05,30,7.4
10206,5,40,5,0.05,35,6.0
10207,5,40,5,0.05,40,5.6
10208,5,40,5,0.05,45,5.6
10209,5,40,5,0.05,50,5.2
10210,5,40,5,0.1,5,12.0
10211,5,40,5,0.1,10,10.6
10212,5,40,5,0.1,15,10.6
10213,5,40,5,0.1,20,9.8
10214,5,40,5,0.1,25,8.2
10215,5,40,5,0.1,30,9.0
10216,5,40,5,0.1,35,7.4
10217,5,40,5,0.1,40,6.2
10218,5,40,5,0.1,45,7.0
10219,5,40,5,0.1,50,6.4
10220,5,40,5,0.15,5,14.2
10221,5,40,5,0.15,10,10.8
10222,5,40,5,0.15,15,10.6
10223,5,40,5,0.15,20,8.4
10224,5,40,5,0.15,25,9.0
10225,5,40,5,0.15,30,8.4
10226,5,40,5,0.15,35,7.8
10227,5,40,5,0.15,40,8.2
10228,5,40,5,0.15,45,7.8
10229,5,40,5,0.15,50,7.6
10230,5,40,5,0.2,5,13.6
10231,5,40,5,0.2,10,12.8
10232,5,40,5,0.2,15,11.0
10233,5,40,5,0.2,20,10.2
10234,5,40,5,0.2,25,9.8
10235,5,40,5,0.2,30,9.4
10236,5,40,5,0.2,35,9.2
10237,5,40,5,0.2,40,8.0
10238,5,40,5,0.2,45,9.4
10239,5,40,5,0.2,50,8.4
10240,5,40,5,0.25,5,12.6
10241,5,40,5,0.25,10,11.2
10242,5,40,5,0.25,15,10.8
10243,5,40,5,0.25,20,11.8
10244,5,40,5,0.25,25,10.2
10245,5,40,5,0.25,30,9.8
10246,5,40,5,0.25,35,9.4
10247,5,40,5,0.25,40,9.8
10248,5,40,5,0.25,45,10.0
10249,5,40,5,0.25,50,9.8
10250,5,40,5,0.3,5,13.6
10251,5,40,5,0.3,10,13.0
10252,5,40,5,0.3,15,12.0
10253,5,40,5,0.3,20,11.0
10254,5,40,5,0.3,25,10.2
10255,5,40,5,0.3,30,10.0
10256,5,40,5,0.3,35,11.4
10257,5,40,5,0.3,40,10.2
10258,5,40,5,0.3,45,10.6
10259,5,40,5,0.3,50,9.0
10260,5,40,10,0.05,5,11.0
10261,5,40,10,0.05,10,9.0
10262,5,40,10,0.05,15,7.6
10263,5,40,10,0.05,20,7.2
10264,5,40,10,0.05,25,6.0
10265,5,40,10,0.05,30,4.8
10266,5,40,10,0.05,35,4.8
10267,5,40,10,0.05,40,4.2
10268,5,40,10,0.05,45,4.6
10269,5,40,10,0.05,50,4.4
10270,5,40,10,0.1,5,11.0
10271,5,40,10,0.1,10,8.8
10272,5,40,10,0.1,15,8.0
10273,5,40,10,0.1,20,7.4
10274,5,40,10,0.1,25,6.2
10275,5,40,10,0.1,30,6.2
10276,5,40,10,0.1,35,5.8
10277,5,40,10,0.1,40,6.0
10278,5,40,10,0.1,45,5.0
10279,5,40,10,0.1,50,5.2
10280,5,40,10,0.15,5,11.2
10281,5,40,10,0.15,10,9.2
10282,5,40,10,0.15,15,9.6
10283,5,40,10,0.15,20,8.0
10284,5,40,10,0.15,25,7.8
10285,5,40,10,0.15,30,7.6
10286,5,40,10,0.15,35,6.6
10287,5,40,10,0.15,40,6.2
10288,5,40,10,0.15,45,7.0
10289,5,40,10,0.15,50,6.4
10290,5,40,10,0.2,5,12.6
10291,5,40,10,0.2,10,10.6
10292,5,40,10,0.2,15,9.8
10293,5,40,10,0.2,20,9.2
10294,5,40,10,0.2,25,8.2
10295,5,40,10,0.2,30,8.6
10296,5,40,10,0.2,35,7.2
10297,5,40,10,0.2,40,7.2
10298,5,40,10,0.2,45,7.8
10299,5,40,10,0.2,50,7.2
10300,5,40,10,0.25,5,12.0
10301,5,40,10,0.25,10,11.2
10302,5,40,10,0.25,15,10.2
10303,5,40,10,0.25,20,9.4
10304,5,40,10,0.25,25,9.0
10305,5,40,10,0.25,30,8.6
10306,5,40,10,0.25,35,8.2
10307,5,40,10,0.25,40,8.8
10308,5,40,10,0.25,45,7.6
10309,5,40,10,0.25,50,8.0
10310,5,40,10,0.3,5,12.4
10311,5,40,10,0.3,10,11.2
10312,5,40,10,0.3,15,10.8
10313,5,40,10,0.3,20,11.2
10314,5,40,10,0.3,25,10.2
10315,5,40,10,0.3,30,9.6
10316,5,40,10,0.3,35,9.2
10317,5,40,10,0.3,40,9.6
10318,5,40,10,0.3,45,9.4
10319,5,40,10,0.3,50,9.4
10320,5,40,15,0.05,5,10.4
10321,5,40,15,0.05,10,7.4
10322,5,40,15,0.05,15,6.2
10323,5,40,15,0.05,20,5.6
10324,5,40,15,0.05,25,4.8
10325,5,40,15,0.05,30,4.2
10326,5,40,15,0.05,35,4.4
10327,5,40,15,0.05,40,4.6
10328,5,40,15,0.05,45,4.4
10329,5,40,15,0.05,50,4.4
10330,5,40,15,0.1,5,10.4
10331,5,40,15,0.1,10,8.4
10332,5,40,15,0.1,15,6.8
10333,5,40,15,0.1,20,6.2
10334,5,40,15,0.1,25,7.0
10335,5,40,15,0.1,30,6.0
10336,5,40,15,0.1,35,5.6
10337,5,40,15,0.1,40,5.2
10338,5,40,15,0.1,45,5.0
10339,5,40,15,0.1,50,4.2
10340,5,40,15,0.15,5,11.2
10341,5,40,15,0.15,10,9.6
10342,5,40,15,0.15,15,8.4
10343,5,40,15,0.15,20,7.8
10344,5,40,15,0.15,25,6.4
10345,5,40,15,0.15,30,7.2
10346,5,40,15,0.15,35,6.8
10347,5,40,15,0.15,40,6.0
10348,5,40,15,0.15,45,6.0
10349,5,40,15,0.15,50,5.8
10350,5,40,15,0.2,5,10.8
10351,5,40,15,0.2,10,9.2
10352,5,40,15,0.2,15,9.8
10353,5,40,15,0.2,20,8.0
10354,5,40,15,0.2,25,8.0
10355,5,40,15,0.2,30,7.6
10356,5,40,15,0.2,35,7.2
10357,5,40,15,0.2,40,6.8
10358,5,40,15,0.2,45,7.4
10359,5,40,15,0.2,50,6.4
10360,5,40,15,0.25,5,11.2
10361,5,40,15,0.25,10,10.4
10362,5,40,15,0.25,15,9.8
10363,5,40,15,0.25,20,8.8
10364,5,40,15,0.25,25,9.0
10365,5,40,15,0.25,30,8.4
10366,5,40,15,0.25,35,8.0
10367,5,40,15,0.25,40,9.4
10368,5,40,15,0.25,45,8.0
10369,5,40,15,0.25,50,7.8
10370,5,40,15,0.3,5,12.0
10371,5,40,15,0.3,10,9.8
10372,5,40,15,0.3,15,10.2
10373,5,40,15,0.3,20,10.2
10374,5,40,15,0.3,25,9.6
10375,5,40,15,0.3,30,9.0
10376,5,40,15,0.3,35,9.4
10377,5,40,15,0.3,40,7.8
10378,5,40,15,0.3,45,9.2
10379,5,40,15,0.3,50,9.0
10380,5,40,20,0.05,5,11.2
10381,5,40,20,0.05,10,7.8
10382,5,40,20,0.05,15,5.8
10383,5,40,20,0.05,20,4.8
10384,5,40,20,0.05,25,4.4
10385,5,40,20,0.05,30,4.4
10386,5,40,20,0.05,35,4.6
10387,5,40,20,0.05,40,4.0
10388,5,40,20,0.05,45,4.0
10389,5,40,20,0.05,50,4.4
10390,5,40,20,0.1,5,10.4
10391,5,40,20,0.1,10,8.4
10392,5,40,20,0.1,15,6.6
10393,5,40,20,0.1,20,6.6
10394,5,40,20,0.1,25,5.2
10395,5,40,20,0.1,30,5.2
10396,5,40,20,0.1,35,4.6
10397,5,40,20,0.1,40,5.0
10398,5,40,20,0.1,45,4.4
10399,5,40,20,0.1,50,4.6
10400,5,40,20,0.15,5,10.2
10401,5,40,20,0.15,10,9.4
10402,5,40,20,0.15,15,7.6
10403,5,40,20,0.15,20,6.6
10404,5,40,20,0.15,25,7.0
10405,5,40,20,0.15,30,6.6
10406,5,40,20,0.15,35,5.6
10407,5,40,20,0.15,40,7.0
10408,5,40,20,0.15,45,5.6
10409,5,40,20,0.15,50,5.6
10410,5,40,20,0.2,5,10.8
10411,5,40,20,0.2,10,9.0
10412,5,40,20,0.2,15,8.4
10413,5,40,20,0.2,20,8.6
10414,5,40,20,0.2,25,7.4
10415,5,40,20,0.2,30,7.4
10416,5,40,20,0.2,35,7.4
10417,5,40,20,0.2,40,7.2
10418,5,40,20,0.2,45,6.6
10419,5,40,20,0.2,50,6.4
10420,5,40,20,0.25,5,11.2
10421,5,40,20,0.25,10,10.4
10422,5,40,20,0.25,15,8.6
10423,5,40,20,0.25,20,9.0
10424,5,40,20,0.25,25,8.2
10425,5,40,20,0.25,30,9.0
10426,5,40,20,0.25,35,7.6
10427,5,40,20,0.25,40,8.2
10428,5,40,20,0.25,45,7.8
10429,5,40,20,0.25,50,7.4
10430,5,40,20,0.3,5,11.4
10431,5,40,20,0.3,10,10.2
10432,5,40,20,0.3,15,10.6
10433,5,40,20,0.3,20,8.8
10434,5,40,20,0.3,25,8.8
10435,5,40,20,0.3,30,9.2
10436,5,40,20,0.3,35,8.4
10437,5,40,20,0.3,40,8.8
10438,5,40,20,0.3,45,8.2
10439,5,40,20,0.3,50,8.2
10440,5,40,25,0.05,5,10.2
10441,5,40,25,0.05,10,6.2
10442,5,40,25,0.05,15,5.2
10443,5,40,25,0.05,20,5.2
10444,5,40,25,0.05,25,4.6
10445,5,40,25,0.05,30,4.6
10446,5,40,25,0.05,35,4.6
10447,5,40,25,0.05,40,4.4
10448,5,40,25,0.05,45,4.2
10449,5,40,25,0.05,50,4.4
10450,5,40,25,0.1,5,10.0
10451,5,40,25,0.1,10,8.2
10452,5,40,25,0.1,15,7.4
10453,5,40,25,0.1,20,5.8
10454,5,40,25,0.1,25,5.6
10455,5,40,25,0.1,30,5.6
10456,5,40,25,0.1,35,4.8
10457,5,40,25,0.1,40,5.2
10458,5,40,25,0.1,45,4.4
10459,5,40,25,0.1,50,4.6
10460,5,40,25,0.15,5,9.4
10461,5,40,25,0.15,10,8.6
10462,5,40,25,0.15,15,7.8
10463,5,40,25,0.15,20,7.2
10464,5,40,25,0.15,25,6.6
10465,5,40,25,0.15,30,6.2
10466,5,40,25,0.15,35,6.0
10467,5,40,25,0.15,40,5.6
10468,5,40,25,0.15,45,6.0
10469,5,40,25,0.15,50,5.2
10470,5,40,25,0.2,5,11.0
10471,5,40,25,0.2,10,8.4
10472,5,40,25,0.2,15,8.6
10473,5,40,25,0.2,20,8.0
10474,5,40,25,0.2,25,7.4
10475,5,40,25,0.2,30,7.2
10476,5,40,25,0.2,35,7.2
10477,5,40,25,0.2,40,7.2
10478,5,40,25,0.2,45,6.4
10479,5,40,25,0.2,50,6.6
10480,5,40,25,0.25,5,11.0
10481,5,40,25,0.25,10,10.6
10482,5,40,25,0.25,15,9.2
10483,5,40,25,0.25,20,8.6
10484,5,40,25,0.25,25,8.0
10485,5,40,25,0.25,30,8.4
10486,5,40,25,0.25,35,8.0
10487,5,40,25,0.25,40,7.4
10488,5,40,25,0.25,45,7.6
10489,5,40,25,0.25,50,7.8
10490,5,40,25,0.3,5,13.0
10491,5,40,25,0.3,10,9.0
10492,5,40,25,0.3,15,10.6
10493,5,40,25,0.3,20,8.4
10494,5,40,25,0.3,25,9.0
10495,5,40,25,0.3,30,8.6
10496,5,40,25,0.3,35,9.0
10497,5,40,25,0.3,40,8.6
10498,5,40,25,0.3,45,8.6
10499,5,40,25,0.3,50,8.4
10500,5,40,30,0.05,5,8.8
10501,5,40,30,0.05,10,7.0
10502,5,40,30,0.05,15,5.2
10503,5,40,30,0.05,20,5.0
10504,5,40,30,0.05,25,4.2
10505,5,40,30,0.05,30,4.2
10506,5,40,30,0.05,35,4.6
10507,5,40,30,0.05,40,4.4
10508,5,40,30,0.05,45,4.2
10509,5,40,30,0.05,50,4.2
10510,5,40,30,0.1,5,9.4
10511,5,40,30,0.1,10,8.0
10512,5,40,30,0.1,15,6.6
10513,5,40,30,0.1,20,5.8
10514,5,40,30,0.1,25,4.8
10515,5,40,30,0.1,30,4.8
10516,5,40,30,0.1,35,4.4
10517,5,40,30,0.1,40,4.6
10518,5,40,30,0.1,45,4.2
10519,5,40,30,0.1,50,4.2
10520,5,40,30,0.15,5,9.0
10521,5,40,30,0.15,10,7.8
10522,5,40,30,0.15,15,7.0
10523,5,40,30,0.15,20,6.4
10524,5,40,30,0.15,25,6.6
10525,5,40,30,0.15,30,5.6
10526,5,40,30,0.15,35,5.8
10527,5,40,30,0.15,40,5.2
10528,5,40,30,0.15,45,5.4
10529,5,40,30,0.15,50,5.2
10530,5,40,30,0.2,5,10.6
10531,5,40,30,0.2,10,9.2
10532,5,40,30,0.2,15,8.4
10533,5,40,30,0.2,20,7.8
10534,5,40,30,0.2,25,7.0
10535,5,40,30,0.2,30,6.8
10536,5,40,30,0.2,35,7.0
10537,5,40,30,0.2,40,6.2
10538,5,40,30,0.2,45,5.8
10539,5,40,30,0.2,50,6.8
10540,5,40,30,0.25,5,10.4
10541,5,40,30,0.25,10,9.8
10542,5,40,30,0.25,15,9.0
10543,5,40,30,0.25,20,8.6
10544,5,40,30,0.25,25,7.8
10545,5,40,30,0.25,30,8.2
10546,5,40,30,0.25,35,8.0
10547,5,40,30,0.25,40,7.0
10548,5,40,30,0.25,45,7.2
10549,5,40,30,0.25,50,7.2
10550,5,40,30,0.3,5,11.0
10551,5,40,30,0.3,10,10.0
10552,5,40,30,0.3,15,10.0
10553,5,40,30,0.3,20,9.2
10554,5,40,30,0.3,25,9.6
10555,5,40,30,0.3,30,8.8
10556,5,40,30,0.3,35,8.4
10557,5,40,30,0.3,40,8.0
10558,5,40,30,0.3,45,8.0
10559,5,40,30,0.3,50,7.8
10560,5,40,35,0.05,5,9.0
10561,5,40,35,0.05,10,6.8
10562,5,40,35,0.05,15,5.6
10563,5,40,35,0.05,20,4.6
10564,5,40,35,0.05,25,4.6
10565,5,40,35,0.05,30,4.4
10566,5,40,35,0.05,35,4.4
10567,5,40,35,0.05,40,4.6
10568,5,40,35,0.05,45,4.6
10569,5,40,35,0.05,50,4.4
10570,5,40,35,0.1,5,9.6
10571,5,40,35,0.1,10,7.2
10572,5,40,35,0.1,15,6.6
10573,5,40,35,0.1,20,5.4
10574,5,40,35,0.1,25,5.0
10575,5,40,35,0.1,30,4.8
10576,5,40,35,0.1,35,4.8
10577,5,40,35,0.1,40,4.8
10578,5,40,35,0.1,45,4.0
10579,5,40,35,0.1,50,4.4
10580,5,40,35,0.15,5,9.4
10581,5,40,35,0.15,10,8.6
10582,5,40,35,0.15,15,7.2
10583,5,40,35,0.15,20,6.2
10584,5,40,35,0.15,25,5.8
10585,5,40,35,0.15,30,6.2
10586,5,40,35,0.15,35,6.0
10587,5,40,35,0.15,40,4.8
10588,5,40,35,0.15,45,5.4
10589,5,40,35,0.15,50,5.0
10590,5,40,35,0.2,5,11.2
10591,5,40,35,0.2,10,8.4
10592,5,40,35,0.2,15,8.2
10593,5,40,35,0.2,20,7.2
10594,5,40,35,0.2,25,7.2
10595,5,40,35,0.2,30,7.2
10596,5,40,35,0.2,35,6.6
10597,5,40,35,0.2,40,6.6
10598,5,40,35,0.2,45,6.2
10599,5,40,35,0.2,50,5.8
10600,5,40,35,0.25,5,11.0
10601,5,40,35,0.25,10,10.4
10602,5,40,35,0.25,15,9.2
10603,5,40,35,0.25,20,8.0
10604,5,40,35,0.25,25,8.0
10605,5,40,35,0.25,30,8.4
10606,5,40,35,0.25,35,7.0
10607,5,40,35,0.25,40,6.8
10608,5,40,35,0.25,45,7.4
10609,5,40,35,0.25,50,7.4
10610,5,40,35,0.3,5,11.2
10611,5,40,35,0.3,10,9.0
10612,5,40,35,0.3,15,9.2
10613,5,40,35,0.3,20,9.4
10614,5,40,35,0.3,25,8.4
10615,5,40,35,0.3,30,8.4
10616,5,40,35,0.3,35,8.6
10617,5,40,35,0.3,40,8.4
10618,5,40,35,0.3,45,7.6
10619,5,40,35,0.3,50,8.4
10620,5,40,40,0.05,5,9.2
10621,5,40,40,0.05,10,5.6
10622,5,40,40,0.05,15,5.2
10623,5,40,40,0.05,20,4.4
10624,5,40,40,0.05,25,4.4
10625,5,40,40,0.05,30,4.4
10626,5,40,40,0.05,35,4.2
10627,5,40,40,0.05,40,4.4
10628,5,40,40,0.05,45,4.4
10629,5,40,40,0.05,50,4.4
10630,5,40,40,0.1,5,9.4
10631,5,40,40,0.1,10,7.4
10632,5,40,40,0.1,15,5.8
10633,5,40,40,0.1,20,5.0
10634,5,40,40,0.1,25,4.8
10635,5,40,40,0.1,30,4.6
10636,5,40,40,0.1,35,4.4
10637,5,40,40,0.1,40,4.4
10638,5,40,40,0.1,45,4.4
10639,5,40,40,0.1,50,4.0
10640,5,40,40,0.15,5,9.6
10641,5,40,40,0.15,10,8.4
10642,5,40,40,0.15,15,7.6
10643,5,40,40,0.15,20,6.6
10644,5,40,40,0.15,25,6.4
10645,5,40,40,0.15,30,5.8
10646,5,40,40,0.15,35,5.8
10647,5,40,40,0.15,40,5.4
10648,5,40,40,0.15,45,5.0
10649,5,40,40,0.15,50,5.2
10650,5,40,40,0.2,5,10.8
10651,5,40,40,0.2,10,8.8
10652,5,40,40,0.2,15,7.8
10653,5,40,40,0.2,20,7.8
10654,5,40,40,0.2,25,7.4
10655,5,40,40,0.2,30,6.2
10656,5,40,40,0.2,35,6.4
10657,5,40,40,0.2,40,5.4
10658,5,40,40,0.2,45,5.8
10659,5,40,40,0.2,50,6.2
10660,5,40,40,0.25,5,9.8
10661,5,40,40,0.25,10,9.8
10662,5,40,40,0.25,15,8.0
10663,5,40,40,0.25,20,8.4
10664,5,40,40,0.25,25,8.2
10665,5,40,40,0.25,30,8.0
10666,5,40,40,0.25,35,7.8
10667,5,40,40,0.25,40,7.0
10668,5,40,40,0.25,45,7.6
10669,5,40,40,0.25,50,7.0
10670,5,40,40,0.3,5,10.8
10671,5,40,40,0.3,10,9.8
10672,5,40,40,0.3,15,10.0
10673,5,40,40,0.3,20,8.8
10674,5,40,40,0.3,25,9.0
10675,5,40,40,0.3,30,8.0
10676,5,40,40,0.3,35,8.6
10677,5,40,40,0.3,40,8.0
10678,5,40,40,0.3,45,7.8
10679,5,40,40,0.3,50,7.6
10680,5,40,45,0.05,5,8.8
10681,5,40,45,0.05,10,6.2
10682,5,40,45,0.05,15,5.0
10683,5,40,45,0.05,20,4.6
10684,5,40,45,0.05,25,4.2
10685,5,40,45,0.05,30,4.2
10686,5,40,45,0.05,35,4.6
10687,5,40,45,0.05,40,4.4
10688,5,40,45,0.05,45,4.6
10689,5,40,45,0.05,50,4.4
10690,5,40,45,0.1,5,9.2
10691,5,40,45,0.1,10,7.0
10692,5,40,45,0.1,15,6.0
10693,5,40,45,0.1,20,5.8
10694,5,40,45,0.1,25,5.0
10695,5,40,45,0.1,30,4.8
10696,5,40,45,0.1,35,4.4
10697,5,40,45,0.1,40,4.4
10698,5,40,45,0.1,45,4.4
10699,5,40,45,0.1,50,4.2
10700,5,40,45,0.15,5,9.4
10701,5,40,45,0.15,10,7.6
10702,5,40,45,0.15,15,7.0
10703,5,40,45,0.15,20,6.6
10704,5,40,45,0.15,25,6.2
10705,5,40,45,0.15,30,5.2
10706,5,40,45,0.15,35,5.2
10707,5,40,45,0.15,40,5.2
10708,5,40,45,0.15,45,5.2
10709,5,40,45,0.15,50,4.8
10710,5,40,45,0.2,5,10.6
10711,5,40,45,0.2,10,9.0
10712,5,40,45,0.2,15,8.0
10713,5,40,45,0.2,20,7.4
10714,5,40,45,0.2,25,7.0
10715,5,40,45,0.2,30,7.0
10716,5,40,45,0.2,35,7.0
10717,5,40,45,0.2,40,6.8
10718,5,40,45,0.2,45,6.4
10719,5,40,45,0.2,50,6.6
